doi	best_oa_evidence	best_oa_host	best_oa_license	best_oa_url	best_oa_url_is_pdf	best_oa_version	data_standard	doi_url	genre	is_oa	journal_is_oa	journal_issns	journal_name	published_date	publisher
10.1080/14772019.2015.1073801	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1073801	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-08-21	Informa UK Limited
10.1080/14772019.2015.1077900	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1077900	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-09-15	Informa UK Limited
10.1080/14772019.2015.1078538	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1078538	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-09-17	Informa UK Limited
10.1080/14772019.2015.1078850	open (via page says Open Access)	publisher	implied-oa	http://www.tandfonline.com/doi/pdf/10.1080/14772019.2015.1078850?needAccess=true	True	publishedVersion	2	https://doi.org/10.1080/14772019.2015.1078850	journal-article	True	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-10-02	Informa UK Limited
10.1080/14772019.2015.1079561	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1079561	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-10-20	Informa UK Limited
10.1080/14772019.2015.1079562	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1079562	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-09-23	Informa UK Limited
10.1080/14772019.2015.1084655	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1084655	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-10-27	Informa UK Limited
10.1080/14772019.2015.1087064	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1087064	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-10-13	Informa UK Limited
10.1080/14772019.2015.1091149	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1091149	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-10-27	Informa UK Limited
10.1080/14772019.2015.1091792	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1091792	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-10-30	Informa UK Limited
10.1080/14772019.2015.1094754	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1094754	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-10-26	Informa UK Limited
10.1080/14772019.2015.1096848	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1096848	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-12-03	Informa UK Limited
10.1080/14772019.2015.1102171	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1102171	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-11-30	Informa UK Limited
10.1080/14772019.2015.1112846	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1112846	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-12-17	Informa UK Limited
10.1080/14772019.2015.1113447	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1113447	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-12-07	Informa UK Limited
10.1080/14772019.2015.1119211	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1119211	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-12-14	Informa UK Limited
10.1080/14772019.2015.1120788	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1120788	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2015-12-15	Informa UK Limited
10.1080/14772019.2015.1129518	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1129518	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2016-01-11	Informa UK Limited
10.1080/14772019.2015.1132015	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1132015	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2016-01-18	Informa UK Limited
10.1080/14772019.2015.1135194	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1135194	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2016-02-05	Informa UK Limited
10.1080/14772019.2015.1137983	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2015.1137983	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2016-02-01	Informa UK Limited
10.1080/14772019.2016.1139007	NA	NA	NA	NA	False	NA	2	https://doi.org/10.1080/14772019.2016.1139007	journal-article	False	False	1477-2019,1478-0941	07-Journal_of_Systematic_Palaeontology	2016-02-05	Informa UK Limited
